sequence,odd_ones,choices,choice_n,parameter,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_left_Q_45', 'blue_top_S_0', 'blue_top_P_45', 'red_top_Q_45']","{'color': 'red_top_Q_45', 'position': 'blue_left_Q_45', 'orientation': 'blue_top_S_0'}",['color'],0,color,red_top_Q_45,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,181,181,181,,,,,,,,,,,,,,,,,,,4514.968741799996,,,4525.5515330999915,4525.5515330999915,4525.5515330999915,4,0.4334634999977425,4526.004032199999,4526.004032199999,4526.004032199999,4526.004032199999,4526.004032199999,4526.004032199999,4526.004032199999,4526.004032199999,None,None,None,,,4517.037740200001,,,,,,,,4514.968741799996,4514.968741799996,None,,,4514.968741799996,4514.968741799996,4523.538511099992,4525.5515330999915,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_L_45', 'red_left_D_45', 'red_left_B_0', 'blue_left_Z_45']","{'color': 'blue_left_Z_45', 'position': 'red_right_L_45', 'orientation': 'red_left_B_0'}",['color'],0,color,blue_left_Z_45,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,182,182,182,,,,,,,,,,,,,,,,,,,4526.004032199999,,,4536.603124999994,4536.603124999994,4536.603124999994,4,0.3894375000090804,4537.006391700008,4537.006391700008,4537.006391700008,4537.006391700008,4537.006391700008,4537.006391700008,4537.006391700008,4537.006391700008,None,None,None,,,4528.072056500008,,,,,,,,4526.004032199999,4526.004032199999,None,,,4526.004032199999,4526.004032199999,4534.375746900012,4536.603124999994,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_V_45', 'blue_right_G_45', 'red_right_H_0', 'red_left_L_45']","{'color': 'blue_right_G_45', 'position': 'red_left_L_45', 'orientation': 'red_right_H_0'}",['position'],0,position,red_left_L_45,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,183,183,183,,,,,,,,,,,,,,,,,,,4537.006391700008,,,4547.612170500011,4547.612170500011,4547.612170500011,4,0.38322150000021793,4548.017269500007,4548.017269500007,4548.017269500007,4548.017269500007,4548.017269500007,4548.017269500007,4548.017269500007,4548.017269500007,None,None,None,,,4539.076653700002,,,,,,,,4537.006391700008,4537.006391700008,None,,,4537.006391700008,4537.006391700008,4545.581450099999,4547.612170500011,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_H_0', 'red_right_C_0', 'red_left_V_45', 'blue_left_N_0']","{'color': 'blue_left_N_0', 'position': 'red_right_C_0', 'orientation': 'red_left_V_45'}",['orientation'],0,orientation,red_left_V_45,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,184,184,184,,,,,,,,,,,,,,,,,,,4548.017269500007,,,4558.4118353000085,4558.4118353000085,4558.4118353000085,3,1.7313867000048049,4560.15314140002,4560.15314140002,4560.15314140002,4560.15314140002,4560.15314140002,4560.15314140002,4560.15314140002,4560.15314140002,None,None,None,,,,,,,,,,,4548.017269500007,4548.017269500007,None,,,4548.017269500007,4548.017269500007,4556.379533400002,4558.4118353000085,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_L_45', 'red_top_Z_0', 'red_top_F_45', 'red_right_N_45']","{'color': 'blue_top_L_45', 'position': 'red_right_N_45', 'orientation': 'red_top_Z_0'}",['color'],0,color,blue_top_L_45,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,185,185,185,,,,,,,,,,,,,,,,,,,4560.15314140002,,,4570.943143400014,4570.943143400014,4570.943143400014,1,0.47094069997547194,4571.4322757000045,4571.4322757000045,4571.4322757000045,4571.4322757000045,4571.4322757000045,4571.4322757000045,4571.4322757000045,4571.4322757000045,None,None,None,,,,,,,,,,,4560.15314140002,4560.15314140002,None,,,4560.15314140002,4560.15314140002,4568.717779800005,4570.943143400014,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_right_D_45', 'red_right_K_45', 'red_right_D_0', 'red_bottom_M_45']","{'color': 'blue_right_D_45', 'position': 'red_bottom_M_45', 'orientation': 'red_right_D_0'}",['position'],0,position,red_bottom_M_45,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,186,186,186,,,,,,,,,,,,,,,,,,,4571.4322757000045,,,4582.224044700008,4582.224044700008,4582.224044700008,4,0.38849529999424703,4582.625458099996,4582.625458099996,4582.625458099996,4582.625458099996,4582.625458099996,4582.625458099996,4582.625458099996,4582.625458099996,None,None,None,,,4573.498304000008,,,,,,,,4571.4322757000045,4571.4322757000045,None,,,4571.4322757000045,4571.4322757000045,4580.19269560001,4582.224044700008,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_V_45', 'red_left_R_0', 'red_left_D_45', 'red_right_C_45']","{'color': 'blue_left_V_45', 'position': 'red_right_C_45', 'orientation': 'red_left_R_0'}",['orientation'],0,orientation,red_left_R_0,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,187,187,187,,,,,,,,,,,,,,,,,,,4582.625458099996,,,4593.210030300019,4593.210030300019,4593.210030300019,2,0.562052199995378,4593.785616100009,4593.785616100009,4593.785616100009,4593.785616100009,4593.785616100009,4593.785616100009,4593.785616100009,4593.785616100009,None,None,None,,,4584.693918200006,,,,,,,,4582.625458099996,4582.625458099996,None,,,4582.625458099996,4582.625458099996,4590.981887900009,4593.210030300019,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_F_45', 'blue_top_T_0', 'red_top_C_45', 'blue_left_G_45']","{'color': 'red_top_C_45', 'position': 'blue_left_G_45', 'orientation': 'blue_top_T_0'}",['orientation'],0,orientation,blue_top_T_0,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,188,188,188,,,,,,,,,,,,,,,,,,,4593.785616100009,,,4604.5541447,4604.5541447,4604.5541447,2,0.3123515000042971,4604.8801182000025,4604.8801182000025,4604.8801182000025,4604.8801182000025,4604.8801182000025,4604.8801182000025,4604.8801182000025,4604.8801182000025,None,None,None,,,4595.854244699993,,,,,,,,4593.785616100009,4593.785616100009,None,,,4593.785616100009,4593.785616100009,4602.333259900013,4604.5541447,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_T_0', 'red_top_R_45', 'blue_top_M_0', 'red_top_M_0']","{'color': 'blue_top_M_0', 'position': 'red_left_T_0', 'orientation': 'red_top_R_45'}",['position'],0,position,red_left_T_0,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,189,189,189,,,,,,,,,,,,,,,,,,,4604.8801182000025,,,4615.693324199994,4615.693324199994,4615.693324199994,1,1.1621411000087392,4616.86913180002,4616.86913180002,4616.86913180002,4616.86913180002,4616.86913180002,4616.86913180002,4616.86913180002,4616.86913180002,None,None,None,,,4606.95347540002,,,,,,,,4604.8801182000025,4604.8801182000025,None,,,4604.8801182000025,4604.8801182000025,4613.650444400002,4615.693324199994,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_right_B_0', 'blue_right_J_45', 'blue_top_Z_0', 'red_right_R_0']","{'color': 'red_right_R_0', 'position': 'blue_top_Z_0', 'orientation': 'blue_right_J_45'}",['position'],0,position,blue_top_Z_0,1,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,190,190,190,,,,,,,,,,,,,,,,,,,4616.86913180002,,,4627.880311799992,4627.880311799992,4627.880311799992,3,0.33461700001498684,4628.232169299998,4628.232169299998,4628.232169299998,4628.232169299998,4628.232169299998,4628.232169299998,4628.232169299998,4628.232169299998,None,None,None,,,4618.950041400007,,,,,,,,4616.86913180002,4616.86913180002,None,,,4616.86913180002,4616.86913180002,4625.8473352,4627.880311799992,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_F_0', 'red_left_W_0', 'red_bottom_K_45', 'red_bottom_X_0']","{'color': 'blue_bottom_F_0', 'position': 'red_left_W_0', 'orientation': 'red_bottom_K_45'}",['orientation'],0,orientation,red_bottom_K_45,1,letter,6,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,191,191,191,,,,,,,,,,,,,,,,,,,4628.232169299998,,,4638.8137511000095,4638.8137511000095,4638.8137511000095,3,0.4133964999928139,4639.255894900009,4643.6676354999945,4639.255894900009,4643.6676354999945,4639.255894900009,4643.6676354999945,4639.255894900009,4643.6676354999945,5.30864197530864,3.5860688000102527,space,,,4630.301447400008,4.383475499984343,,,,,,,4628.232169299998,4628.232169299998,None,,,4628.232169299998,4628.232169299998,4636.792439300014,4638.8137511000095,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_K_0', 'blue_top_D_45', 'red_top_R_45', 'red_left_M_45']","{'color': 'blue_top_D_45', 'position': 'red_left_M_45', 'orientation': 'red_top_K_0'}","['color', 'position', 'orientation']",1,position,red_left_M_45,3,letter,6,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,192,192,192,,,,,,,,,,,,,,,,,,,4645.881901400018,,,4656.850689400017,4656.850689400017,4656.850689400017,4,2.4566559999948367,4659.324222399999,4659.324222399999,4659.324222399999,4659.324222399999,4659.324222399999,4659.324222399999,4659.324222399999,4659.324222399999,None,None,None,,,4647.948642700008,,,,,,,,4643.6676354999945,4643.6676354999945,space,2.200690500001656,,,,4654.619951400004,4656.850689400017,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_bottom_B_0', 'red_right_D_0', 'red_right_F_45', 'blue_right_J_0']","{'color': 'blue_right_J_0', 'position': 'red_bottom_B_0', 'orientation': 'red_right_F_45'}","['color', 'position', 'orientation']",1,position,red_bottom_B_0,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,193,193,193,,,,,,,,,,,,,,,,,,,4659.324222399999,,,4670.1266109000135,4670.1266109000135,4670.1266109000135,1,1.092272400012007,4671.235455000016,4671.235455000016,4671.235455000016,4671.235455000016,4671.235455000016,4671.235455000016,4671.235455000016,4671.235455000016,None,None,None,,,4661.3910455000005,,,,,,,,4659.324222399999,4659.324222399999,None,,,4659.324222399999,4659.324222399999,4667.896319699998,4670.1266109000135,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_right_X_45', 'blue_bottom_X_0', 'blue_bottom_V_45', 'red_bottom_X_45']","{'color': 'red_bottom_X_45', 'position': 'blue_right_X_45', 'orientation': 'blue_bottom_X_0'}","['color', 'position', 'orientation']",0,color,red_bottom_X_45,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,194,194,194,,,,,,,,,,,,,,,,,,,4671.235455000016,,,4681.826966299996,4681.826966299996,4681.826966299996,4,1.2203616999904625,4683.061830699997,4683.061830699997,4683.061830699997,4683.061830699997,4683.061830699997,4683.061830699997,4683.061830699997,4683.061830699997,None,None,None,,,4673.303891799995,,,,,,,,4671.235455000016,4671.235455000016,None,,,4671.235455000016,4671.235455000016,4679.801142100012,4681.826966299996,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_W_0', 'blue_bottom_K_45', 'blue_left_F_45', 'red_bottom_K_45']","{'color': 'red_bottom_K_45', 'position': 'blue_left_F_45', 'orientation': 'blue_bottom_W_0'}","['color', 'position', 'orientation']",0,color,red_bottom_K_45,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,195,195,195,,,,,,,,,,,,,,,,,,,4683.061830699997,,,4693.64736610002,4693.64736610002,4693.64736610002,4,1.214965499995742,4694.87827310001,4694.87827310001,4694.87827310001,4694.87827310001,4694.87827310001,4694.87827310001,4694.87827310001,4694.87827310001,None,None,None,,,4685.129630200012,,,,,,,,4683.061830699997,4683.061830699997,None,,,4683.061830699997,4683.061830699997,4691.617884800013,4693.64736610002,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_W_0', 'red_top_P_45', 'blue_top_L_45', 'red_bottom_F_45']","{'color': 'blue_top_L_45', 'position': 'red_bottom_F_45', 'orientation': 'red_top_W_0'}","['color', 'position', 'orientation']",1,position,red_bottom_F_45,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,196,196,196,,,,,,,,,,,,,,,,,,,4694.87827310001,,,4705.26728890001,4705.26728890001,4705.26728890001,4,1.1546005999844056,4706.433475600003,4706.433475600003,4706.433475600003,4706.433475600003,4706.433475600003,4706.433475600003,4706.433475600003,4706.433475600003,None,None,None,,,4696.946421500004,,,,,,,,4694.87827310001,4694.87827310001,None,,,4694.87827310001,4694.87827310001,4703.243130000017,4705.26728890001,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_bottom_S_45', 'blue_bottom_M_45', 'red_bottom_H_0', 'red_right_M_45']","{'color': 'blue_bottom_M_45', 'position': 'red_right_M_45', 'orientation': 'red_bottom_H_0'}","['color', 'position', 'orientation']",0,color,blue_bottom_M_45,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,197,197,197,,,,,,,,,,,,,,,,,,,4706.433475600003,,,4717.252939500002,4717.252939500002,4717.252939500002,2,1.186232200008817,4718.452505199995,4718.452505199995,4718.452505199995,4718.452505199995,4718.452505199995,4718.452505199995,4718.452505199995,4718.452505199995,None,None,None,,,4708.500945600012,,,,,,,,4706.433475600003,4706.433475600003,None,,,4706.433475600003,4706.433475600003,4715.018962100003,4717.252939500002,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_S_45', 'blue_left_C_0', 'blue_bottom_G_0', 'red_left_Z_0']","{'color': 'red_left_Z_0', 'position': 'blue_bottom_G_0', 'orientation': 'blue_left_S_45'}","['color', 'position', 'orientation']",2,orientation,blue_left_S_45,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,198,198,198,,,,,,,,,,,,,,,,,,,4718.452505199995,,,4729.249614400003,4729.249614400003,4729.249614400003,1,3.332517100003315,4732.593557400018,4732.593557400018,4732.593557400018,4732.593557400018,4732.593557400018,4732.593557400018,4732.593557400018,4732.593557400018,None,None,None,,,4720.529387499992,,,,,,,,4718.452505199995,4718.452505199995,None,,,4718.452505199995,4718.452505199995,4727.010020200018,4729.249614400003,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_S_0', 'red_top_N_45', 'red_top_L_0', 'red_bottom_L_0']","{'color': 'blue_top_S_0', 'position': 'red_bottom_L_0', 'orientation': 'red_top_N_45'}","['color', 'position', 'orientation']",2,orientation,red_top_N_45,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,199,199,199,,,,,,,,,,,,,,,,,,,4732.593557400018,,,4743.350850300019,4743.350850300019,4743.350850300019,2,1.638951700006146,4745.004416100011,4745.004416100011,4745.004416100011,4745.004416100011,4745.004416100011,4745.004416100011,4745.004416100011,4745.004416100011,None,None,None,,,,,,,,,,,4732.593557400018,4732.593557400018,None,,,4732.593557400018,4732.593557400018,4741.324366500019,4743.350850300019,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_M_45', 'red_left_W_45', 'blue_right_N_45', 'blue_left_W_0']","{'color': 'red_left_W_45', 'position': 'blue_right_N_45', 'orientation': 'blue_left_W_0'}","['color', 'position', 'orientation']",2,orientation,blue_left_W_0,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,200,200,200,,,,,,,,,,,,,,,,,,,4745.004416100011,,,4755.602007000009,4755.602007000009,4755.602007000009,4,1.4571083999762777,4757.075328700012,4757.075328700012,4757.075328700012,4757.075328700012,4757.075328700012,4757.075328700012,4757.075328700012,4757.075328700012,None,None,None,,,4747.076787500002,,,,,,,,4745.004416100011,4745.004416100011,None,,,4745.004416100011,4745.004416100011,4753.376091300015,4755.602007000009,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_Q_0', 'red_bottom_F_0', 'blue_bottom_X_0', 'blue_bottom_R_45']","{'color': 'red_bottom_F_0', 'position': 'blue_left_Q_0', 'orientation': 'blue_bottom_R_45'}","['color', 'position', 'orientation']",1,position,blue_left_Q_0,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,201,201,201,,,,,,,,,,,,,,,,,,,4757.075328700012,,,4767.86725000001,4767.86725000001,4767.86725000001,1,1.8597651000018232,4769.746583800006,4769.746583800006,4769.746583800006,4769.746583800006,4769.746583800006,4769.746583800006,4769.746583800006,4769.746583800006,None,None,None,,,,,,,,,,,4757.075328700012,4757.075328700012,None,,,4757.075328700012,4757.075328700012,4765.637247000006,4767.86725000001,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_C_45', 'red_top_D_0', 'blue_top_C_0', 'red_bottom_T_0']","{'color': 'blue_top_C_0', 'position': 'red_bottom_T_0', 'orientation': 'red_top_C_45'}","['color', 'position', 'orientation']",0,color,blue_top_C_0,3,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,202,202,202,,,,,,,,,,,,,,,,,,,4769.746583800006,,,4780.764641100017,4780.764641100017,4780.764641100017,3,4.180583200010005,4784.958220100001,4784.958220100001,4784.958220100001,4784.958220100001,4784.958220100001,4784.958220100001,4784.958220100001,4784.958220100001,None,None,None,,,,,,,,,,,4769.746583800006,4769.746583800006,None,,,4769.746583800006,4769.746583800006,4778.728082699992,4780.764641100017,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_P_0', 'blue_bottom_M_0', 'red_top_D_0', 'blue_top_M_45']","{'color': 'red_top_D_0', 'position': 'blue_bottom_M_0', 'orientation': 'blue_top_M_45'}","['color', 'position', 'orientation']",2,orientation,blue_top_M_45,3,letter,6,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,203,203,203,,,,,,,,,,,,,,,,,,,4784.958220100001,,,4795.748005200003,4795.748005200003,4795.748005200003,4,2.4193847000133246,4798.195750200015,4802.0626978999935,4798.195750200015,4802.0626978999935,4798.195750200015,4802.0626978999935,4798.195750200015,4802.0626978999935,34.938271604938265,3.3601409000111744,space,,,4787.025441800011,3.836989100003848,,,,,,,4784.958220100001,4784.958220100001,None,,,4784.958220100001,4784.958220100001,4793.508054900012,4795.748005200003,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_L_45', 'blue_left_S_0', 'red_left_P_45', 'blue_right_M_45']","{'color': 'red_left_P_45', 'position': 'blue_right_M_45', 'orientation': 'blue_left_S_0'}","['color', 'position']",0,color,red_left_P_45,2,letter,6,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,204,204,204,,,,,,,,,,,,,,,,,,,4803.907309400005,,,4814.307874999999,4814.307874999999,4814.307874999999,3,1.643667500000447,4815.967512200004,4815.967512200004,4815.967512200004,4815.967512200004,4815.967512200004,4815.967512200004,4815.967512200004,4815.967512200004,None,None,None,,,4805.985152300011,,,,,,,,4802.0626978999935,4802.0626978999935,space,1.8363945000164676,,,,4812.2680379000085,4814.307874999999,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_Q_45', 'blue_right_K_45', 'red_right_G_45', 'blue_right_P_0']","{'color': 'red_right_G_45', 'position': 'blue_left_Q_45', 'orientation': 'blue_right_P_0'}","['color', 'orientation']",1,orientation,blue_right_P_0,2,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,4815.967512200004,,,4826.366735000018,4826.366735000018,4826.366735000018,4,1.8143339999951422,4828.191730899998,4828.191730899998,4828.191730899998,4828.191730899998,4828.191730899998,4828.191730899998,4828.191730899998,4828.191730899998,None,None,None,,,4818.043615600007,,,,,,,,4815.967512200004,4815.967512200004,None,,,4815.967512200004,4815.967512200004,4824.334372500016,4826.366735000018,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_Q_0', 'red_bottom_B_0', 'red_bottom_K_45', 'red_top_B_0']","{'color': 'blue_bottom_Q_0', 'position': 'red_top_B_0', 'orientation': 'red_bottom_K_45'}","['color', 'orientation']",0,color,blue_bottom_Q_0,2,letter,6,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,4828.191730899998,,,4838.780741099996,4838.780741099996,4838.780741099996,1,1.378009000007296,4840.171931899997,4840.171931899997,4840.171931899997,4840.171931899997,4840.171931899997,4840.171931899997,4840.171931899997,4840.171931899997,None,None,None,,,4830.27140290002,,,,,,,,4828.191730899998,4828.191730899998,None,,,4828.191730899998,4828.191730899998,4836.742318300006,4838.780741099996,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
