sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,49.88174219999996,49.88174219999996,f,385.87856020000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
,,,,,,,,,,,,,,,,,,,,,,,,,435.8212388000002,435.8212388000002,space,45.86080769999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,916,916,916,,,,,,,,,,,,,5255.0559401,5256.1105481,,,,,,,5258.1442683000005,5258.1442683000005,5258.1442683000005,5258.1442683000005,5258.1442683000005,5258.1442683000005,5258.1442683000005,5258.1442683000005,None,None,None,,,,,,,,,,,5255.0559401,5255.0559401,None,,,5256.1105481,n,0.3399123999997755,5255.0559401,5255.0559401,5256.1105481,5258.1442683000005,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,917,917,917,,,,,,,,,,,,,5258.1442683000005,5259.209898,,,,,,,5261.234942,5261.234942,5261.234942,5261.234942,5261.234942,5261.234942,5261.234942,5261.234942,None,None,None,,,,,,,,,,,5258.1442683000005,5258.1442683000005,None,,,5259.209898,n,0.3368902000001981,5258.1442683000005,5258.1442683000005,5259.209898,5261.234942,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,918,918,918,,,,,,,,,,,,,5261.234942,5262.2944104,,,,,,,5264.3218481,5264.3218481,5264.3218481,5264.3218481,5264.3218481,5264.3218481,5264.3218481,5264.3218481,None,None,None,,,,,,,,,,,5261.234942,5261.234942,None,,,5262.2944104,n,0.2683040000001711,5261.234942,5261.234942,5262.2944104,5264.3218481,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,919,919,919,,,,,,,,,,,,,5264.3218481,5265.3775369,,,,,,,5267.4070594,5267.4070594,5267.4070594,5267.4070594,5267.4070594,5267.4070594,5267.4070594,5267.4070594,None,None,None,,,,,,,,,,,5264.3218481,5264.3218481,None,,,5265.3775369,n,0.24198780000006082,5264.3218481,5264.3218481,5265.3775369,5267.4070594,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
D,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,920,920,920,,,,,,,,,,,,,5267.4070594,5268.4595558,,,,,,,5270.6850208,5270.6850208,5270.6850208,5270.6850208,5270.6850208,5270.6850208,5270.6850208,5270.6850208,None,None,None,,,,,,,,,,,5267.4070594,5267.4070594,None,,,5268.4595558,n,0.2549601000000621,5267.4070594,5267.4070594,5268.4595558,5270.6850208,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,921,921,921,,,,,,,,,,,,,5270.6850208,5271.7506849,,,,,,,5273.7769014000005,5273.7769014000005,5273.7769014000005,5273.7769014000005,5273.7769014000005,5273.7769014000005,5273.7769014000005,5273.7769014000005,None,None,None,,,,,,,,,,,5270.6850208,5270.6850208,None,,,5271.7506849,n,0.3000389999997424,5270.6850208,5270.6850208,5271.7506849,5273.7769014000005,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,922,922,922,,,,,,,,,,,,,5273.7769014000005,5274.8427208,,,,,,,5276.8757817,5276.8757817,5276.8757817,5276.8757817,5276.8757817,5276.8757817,5276.8757817,5276.8757817,None,None,None,,,,,,,,,,,5273.7769014000005,5273.7769014000005,None,,,5274.8427208,n,0.24829869999939547,5273.7769014000005,5273.7769014000005,5274.8427208,5276.8757817,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,923,923,923,,,,,,,,,,,,,5276.8757817,,,,,,,,5279.9676813,5279.9676813,5279.9676813,5279.9676813,5279.9676813,5279.9676813,5279.9676813,5279.9676813,None,None,None,,,,,,,,,,,5276.8757817,5276.8757817,None,,,5277.9434181,n,0.21872149999944668,5276.8757817,5276.8757817,5277.9434181,5279.9676813,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
J,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,924,924,924,,,,,,,,,,,,,5279.9676813,5281.0276614,,,,,,,5283.0525492,5283.0525492,5283.0525492,5283.0525492,5283.0525492,5283.0525492,5283.0525492,5283.0525492,None,None,None,,,,,,,,,,,5279.9676813,5279.9676813,None,,,5281.0276614,n,0.21394079999936366,5279.9676813,5279.9676813,5281.0276614,5283.0525492,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,925,925,925,,,,,,,,,,,,,5283.0525492,5284.1109269,,,,,,,5286.1425673,5286.1425673,5286.1425673,5286.1425673,5286.1425673,5286.1425673,5286.1425673,5286.1425673,None,None,None,,,,,,,,,,,5283.0525492,5283.0525492,None,,,5284.1109269,n,0.17124630000034813,5283.0525492,5283.0525492,5284.1109269,5286.1425673,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
X,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,926,926,926,,,,,,,,,,,,,5286.1425673,,,,,,,,5289.2412431,5289.2412431,5289.2412431,5289.2412431,5289.2412431,5289.2412431,5289.2412431,5289.2412431,None,None,None,,,,,,,,,,,5286.1425673,5286.1425673,None,,,5287.2127793,n,0.878117199999906,5286.1425673,5286.1425673,5287.2127793,5289.2412431,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
J,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,927,927,927,,,,,,,,,,,,,5289.2412431,,,,,,,,5292.338671,5292.338671,5292.338671,5292.338671,5292.338671,5292.338671,5292.338671,5292.338671,None,None,None,,,,,,,,,,,5289.2412431,5289.2412431,None,,,5290.310119,n,0.24369319999914296,5289.2412431,5289.2412431,5290.310119,5292.338671,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,928,928,928,,,,,,,,,,,,,5292.338671,5293.3934309,,,,,,,5295.4228288,5295.4228288,5295.4228288,5295.4228288,5295.4228288,5295.4228288,5295.4228288,5295.4228288,None,None,None,,,,,,,,,,,5292.338671,5292.338671,None,,,5293.3934309,n,0.25701609999941866,5292.338671,5292.338671,5293.3934309,5295.4228288,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,929,929,929,,,,,,,,,,,,,5295.4228288,5296.4775866,,,,,,,5298.5071799,5298.5071799,5298.5071799,5298.5071799,5298.5071799,5298.5071799,5298.5071799,5298.5071799,None,None,None,,,,,,,,,,,5295.4228288,5295.4228288,None,,,5296.4775866,n,0.24507379999977275,5295.4228288,5295.4228288,5296.4775866,5298.5071799,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
X,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,930,930,930,,,,,,,,,,,,,5298.5071799,5299.5670744,,,,,,,5301.5979575,5301.5979575,5301.5979575,5301.5979575,5301.5979575,5301.5979575,5301.5979575,5301.5979575,None,None,None,,,,,,,,,,,5298.5071799,5298.5071799,None,,,5299.5670744,n,0.2196708999999828,5298.5071799,5298.5071799,5299.5670744,5301.5979575,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,931,931,931,,,,,,,,,,,,,5301.5979575,5302.6634395,,,,,,,5304.696787,5304.696787,5304.696787,5304.696787,5304.696787,5304.696787,5304.696787,5304.696787,None,None,None,,,,,,,,,,,5301.5979575,5301.5979575,None,,,5302.6634395,n,0.2592250999996395,5301.5979575,5301.5979575,5302.6634395,5304.696787,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,932,932,932,,,,,,,,,,,,,5304.696787,5305.7583126,,,,,,,5307.9915308,5307.9915308,5307.9915308,5307.9915308,5307.9915308,5307.9915308,5307.9915308,5307.9915308,None,None,None,,,,,,,,,,,5304.696787,5304.696787,None,,,5305.7583126,n,0.1962822999994387,5304.696787,5304.696787,5305.7583126,5307.9915308,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
K,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,933,933,933,,,,,,,,,,,,,5307.9915308,,,,,,,,5311.0940217,5311.0940217,5311.0940217,5311.0940217,5311.0940217,5311.0940217,5311.0940217,5311.0940217,None,None,None,,,,,,,,,,,5307.9915308,5307.9915308,None,,,5309.0647937,n,0.24145909999970172,5307.9915308,5307.9915308,5309.0647937,5311.0940217,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
N,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,934,934,934,,,,,,,,,,,,,5311.0940217,5312.1604145,,,,,,,5314.388259,5314.388259,5314.388259,5314.388259,5314.388259,5314.388259,5314.388259,5314.388259,None,None,None,,,,,,,,,,,5311.0940217,5311.0940217,None,,,5312.1604145,n,0.29801789999964967,5311.0940217,5311.0940217,5312.1604145,5314.388259,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,935,935,935,,,,,,,,,,,,,5314.388259,5315.4448857,,,,,,,5317.4717344,5317.4717344,5317.4717344,5317.4717344,5317.4717344,5317.4717344,5317.4717344,5317.4717344,None,None,None,,,,,,,,,,,5314.388259,5314.388259,None,,,5315.4448857,n,0.22909009999966656,5314.388259,5314.388259,5315.4448857,5317.4717344,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,936,936,936,,,,,,,,,,,,,5317.4717344,5318.5305946,,,,,,,5320.7608294,5320.7608294,5320.7608294,5320.7608294,5320.7608294,5320.7608294,5320.7608294,5320.7608294,None,None,None,,,,,,,,,,,5317.4717344,5317.4717344,None,,,5318.5305946,n,0.36059649999970134,5317.4717344,5317.4717344,5318.5305946,5320.7608294,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
X,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,937,937,937,,,,,,,,,,,,,5320.7608294,5321.8280733,,,,,,,5323.856147,5323.856147,5323.856147,5323.856147,5323.856147,5323.856147,5323.856147,5323.856147,None,None,None,,,,,,,,,,,5320.7608294,5320.7608294,None,,,5321.8280733,n,0.6537063999994643,5320.7608294,5320.7608294,5321.8280733,5323.856147,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
B,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,938,938,938,,,,,,,,,,,,,5323.856147,5324.9110588,,,,,,,5326.9406289,5326.9406289,5326.9406289,5326.9406289,5326.9406289,5326.9406289,5326.9406289,5326.9406289,None,None,None,,,,,,,,,,,5323.856147,5323.856147,None,,,5324.9110588,n,0.34653509999952803,5323.856147,5323.856147,5324.9110588,5326.9406289,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
M,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,939,939,939,,,,,,,,,,,,,5326.9406289,5327.993629,,,,,,,5330.0191095,5330.0191095,5330.0191095,5330.0191095,5330.0191095,5330.0191095,5330.0191095,5330.0191095,None,None,None,,,,,,,,,,,5326.9406289,5326.9406289,None,,,5327.993629,n,0.24100999999973283,5326.9406289,5326.9406289,5327.993629,5330.0191095,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,940,940,940,,,,,,,,,,,,,5330.0191095,5331.0765147,,,,,,,5333.3077931,5333.3077931,5333.3077931,5333.3077931,5333.3077931,5333.3077931,5333.3077931,5333.3077931,None,None,None,,,,,,,,,,,5330.0191095,5330.0191095,None,,,5331.0765147,n,0.26994139999987965,5330.0191095,5330.0191095,5331.0765147,5333.3077931,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,941,941,941,,,,,,,,,,,,,5333.3077931,,,,,,,,5336.6115176,5336.6115176,5336.6115176,5336.6115176,5336.6115176,5336.6115176,5336.6115176,5336.6115176,None,None,None,,,,,,,,,,,5333.3077931,5333.3077931,None,,,5334.3749787,n,0.4759108999996897,5333.3077931,5333.3077931,5334.3749787,5336.6115176,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
X,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,942,942,942,,,,,,,,,,,,,5336.6115176,5337.6868056,,,,,,,5339.7166661,5339.7166661,5339.7166661,5339.7166661,5339.7166661,5339.7166661,5339.7166661,5339.7166661,None,None,None,,,,,,,,,,,5336.6115176,5336.6115176,None,,,5337.6868056,n,0.7239841999999044,5336.6115176,5336.6115176,5337.6868056,5339.7166661,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,943,943,943,,,,,,,,,,,,,5339.7166661,5340.7870482,,,,,,,5342.818081,5342.818081,5342.818081,5342.818081,5342.818081,5342.818081,5342.818081,5342.818081,None,None,None,,,,,,,,,,,5339.7166661,5339.7166661,None,,,5340.7870482,n,0.40721489999941696,5339.7166661,5339.7166661,5340.7870482,5342.818081,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
J,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,944,944,944,,,,,,,,,,,,,5342.818081,5343.8774698,,,,,,,5345.9127782000005,5345.9127782000005,5345.9127782000005,5345.9127782000005,5345.9127782000005,5345.9127782000005,5345.9127782000005,5345.9127782000005,None,None,None,,,,,,,,,,,5342.818081,5342.818081,None,,,5343.8774698,n,0.49306410000008327,5342.818081,5342.818081,5343.8774698,5345.9127782000005,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
D,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,945,945,945,,,,,,,,,,,,,5345.9127782000005,5346.9953415,,,,,,,5349.0245575,5349.0245575,5349.0245575,5349.0245575,5349.0245575,5349.0245575,5349.0245575,5349.0245575,None,None,None,,,,,,,,,,,5345.9127782000005,5345.9127782000005,None,,,5346.9953415,n,0.5106663999995362,5345.9127782000005,5345.9127782000005,5346.9953415,5349.0245575,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,946,946,946,,,,,,,,,,,,,5349.0245575,,,,,,,,5352.1210284,5352.1210284,5352.1210284,5352.1210284,5352.1210284,5352.1210284,5352.1210284,5352.1210284,None,None,None,,,,,,,,,,,5349.0245575,5349.0245575,None,,,5350.0935957,n,0.28495870000006107,5349.0245575,5349.0245575,5350.0935957,5352.1210284,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
X,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,947,947,947,,,,,,,,,,,,,5352.1210284,5353.178092,,,,,,,5355.2041991,5355.2041991,5355.2041991,5355.2041991,5355.2041991,5355.2041991,5355.2041991,5355.2041991,None,None,None,,,,,,,,,,,5352.1210284,5352.1210284,None,,,5353.178092,n,0.447469299999284,5352.1210284,5352.1210284,5353.178092,5355.2041991,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
D,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,948,948,948,,,,,,,,,,,,,5355.2041991,5356.2613939,,,,,,,5358.2947369,5358.2947369,5358.2947369,5358.2947369,5358.2947369,5358.2947369,5358.2947369,5358.2947369,None,None,None,,,,,,,,,,,5355.2041991,5355.2041991,None,,,5356.2613939,n,0.3161778999992748,5355.2041991,5355.2041991,5356.2613939,5358.2947369,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,949,949,949,,,,,,,,,,,,,5358.2947369,5359.3617556,,,,,,,5361.3863459,5361.3863459,5361.3863459,5361.3863459,5361.3863459,5361.3863459,5361.3863459,5361.3863459,None,None,None,,,,,,,,,,,5358.2947369,5358.2947369,None,,,5359.3617556,n,0.31282649999957357,5358.2947369,5358.2947369,5359.3617556,5361.3863459,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
C,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,950,950,950,,,,,,,,,,,,,5361.3863459,5362.4443134,,,,,,,5364.4774445,5364.4774445,5364.4774445,5364.4774445,5364.4774445,5364.4774445,5364.4774445,5364.4774445,None,None,None,,,,,,,,,,,5361.3863459,5361.3863459,None,,,5362.4443134,n,0.23801769999954558,5361.3863459,5361.3863459,5362.4443134,5364.4774445,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,951,951,951,,,,,,,,,,,,,5364.4774445,5365.5487275000005,,,,,,,5367.5819405,5367.5819405,5367.5819405,5367.5819405,5367.5819405,5367.5819405,5367.5819405,5367.5819405,None,None,None,,,,,,,,,,,5364.4774445,5364.4774445,None,,,5365.5487275000005,n,0.2540562999993199,5364.4774445,5364.4774445,5365.5487275000005,5367.5819405,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,952,952,952,,,,,,,,,,,,,5367.5819405,5368.6459519,,,,,,,5370.6725889,5370.6725889,5370.6725889,5370.6725889,5370.6725889,5370.6725889,5370.6725889,5370.6725889,None,None,None,,,,,,,,,,,5367.5819405,5367.5819405,None,,,5368.6459519,n,0.46824389999892446,5367.5819405,5367.5819405,5368.6459519,5370.6725889,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,953,953,953,,,,,,,,,,,,,5370.6725889,5371.7290415,,,,,,,5373.7592769,5373.7592769,5373.7592769,5373.7592769,5373.7592769,5373.7592769,5373.7592769,5373.7592769,None,None,None,,,,,,,,,,,5370.6725889,5370.6725889,None,,,5371.7290415,n,0.4099110999995901,5370.6725889,5370.6725889,5371.7290415,5373.7592769,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
P,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,954,954,954,,,,,,,,,,,,,5373.7592769,,,,,,,,5377.0611855,5377.0611855,5377.0611855,5377.0611855,5377.0611855,5377.0611855,5377.0611855,5377.0611855,None,None,None,,,,,,,,,,,5373.7592769,5373.7592769,None,,,5374.8273795000005,n,0.27977699999973993,5373.7592769,5373.7592769,5374.8273795000005,5377.0611855,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,955,955,955,,,,,,,,,,,,,5377.0611855,5378.1278983,,,,,,,5380.1533475,5380.1533475,5380.1533475,5380.1533475,5380.1533475,5380.1533475,5380.1533475,5380.1533475,None,None,None,,,,,,,,,,,5377.0611855,5377.0611855,None,,,5378.1278983,n,0.2908532000001287,5377.0611855,5377.0611855,5378.1278983,5380.1533475,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,956,956,956,,,,,,,,,,,,,5380.1533475,5381.2100451,,,,,,,5383.2347586,5383.2347586,5383.2347586,5383.2347586,5383.2347586,5383.2347586,5383.2347586,5383.2347586,None,None,None,,,,,,,,,,,5380.1533475,5380.1533475,None,,,5381.2100451,n,0.35207179999997607,5380.1533475,5380.1533475,5381.2100451,5383.2347586,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,957,957,957,,,,,,,,,,,,,5383.2347586,5384.29449,,,,,,,5386.3246653,5386.3246653,5386.3246653,5386.3246653,5386.3246653,5386.3246653,5386.3246653,5386.3246653,None,None,None,,,,,,,,,,,5383.2347586,5383.2347586,None,,,5384.29449,n,0.26755469999989145,5383.2347586,5383.2347586,5384.29449,5386.3246653,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,958,958,958,,,,,,,,,,,,,5386.3246653,,,,,,,,5389.6253208,5389.6253208,5389.6253208,5389.6253208,5389.6253208,5389.6253208,5389.6253208,5389.6253208,None,None,None,,,,,,,,,,,5386.3246653,5386.3246653,None,,,5387.393161,n,0.2646265000003041,5386.3246653,5386.3246653,5387.393161,5389.6253208,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
F,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,959,959,959,,,,,,,,,,,,,5389.6253208,,,,,,,,5392.9159467,5392.9159467,5392.9159467,5392.9159467,5392.9159467,5392.9159467,5392.9159467,5392.9159467,None,None,None,,,,,,,,,,,5389.6253208,5389.6253208,None,,,5390.693429,n,0.2773069000004398,5389.6253208,5389.6253208,5390.693429,5392.9159467,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
V,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,960,960,960,,,,,,,,,,,,,5392.9159467,5393.978758,,,,,,,5396.2073732,5396.2073732,5396.2073732,5396.2073732,5396.2073732,5396.2073732,5396.2073732,5396.2073732,None,None,None,,,,,,,,,,,5392.9159467,5392.9159467,None,,,5393.978758,c,0.2319560999994792,5392.9159467,5392.9159467,5393.978758,5396.2073732,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,961,961,961,,,,,,,,,,,,,5396.2073732,5397.2612397,,,,,,,5399.2947332,5399.2947332,5399.2947332,5399.2947332,5399.2947332,5399.2947332,5399.2947332,5399.2947332,None,None,None,,,,,,,,,,,5396.2073732,5396.2073732,None,,,5397.2612397,n,0.24513999999999214,5396.2073732,5396.2073732,5397.2612397,5399.2947332,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
M,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,962,962,962,,,,,,,,,,,,,5399.2947332,5400.3608065,,,,,,,5402.3886368,5402.3886368,5402.3886368,5402.3886368,5402.3886368,5402.3886368,5402.3886368,5402.3886368,None,None,None,,,,,,,,,,,5399.2947332,5399.2947332,None,,,5400.3608065,n,0.537615299999743,5399.2947332,5399.2947332,5400.3608065,5402.3886368,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
W,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,963,963,963,,,,,,,,,,,,,5402.3886368,5403.4440966,,,,,,,5405.4778044,5405.4778044,5405.4778044,5405.4778044,5405.4778044,5405.4778044,5405.4778044,5405.4778044,None,None,None,,,,,,,,,,,5402.3886368,5402.3886368,None,,,5403.4440966,n,0.40564899999935733,5402.3886368,5402.3886368,5403.4440966,5405.4778044,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,964,964,964,,,,,,,,,,,,,5405.4778044,5406.5433209,,,,,,,5408.5731529,5408.5731529,5408.5731529,5408.5731529,5408.5731529,5408.5731529,5408.5731529,5408.5731529,None,None,None,,,,,,,,,,,5405.4778044,5405.4778044,None,,,5406.5433209,n,0.24317319999954634,5405.4778044,5405.4778044,5406.5433209,5408.5731529,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,965,965,965,,,,,,,,,,,,,5408.5731529,5409.6281709,,,,,,,5411.6590868,5411.6590868,5411.6590868,5411.6590868,5411.6590868,5411.6590868,5411.6590868,5411.6590868,None,None,None,,,,,,,,,,,5408.5731529,5408.5731529,None,,,5409.6281709,n,0.3178524999993897,5408.5731529,5408.5731529,5409.6281709,5411.6590868,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
